contact_id,informationtype,productservicetype,productserviceline,productservicename,location_id,dateadded
5542,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe Culture Identification Reagent Kit ",718,2010-07-19 00:00:00.0
5543,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",Gen-Probe Detection Reagent Kit,718,2010-07-19 00:00:00.0
5544,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe BLASTOMYCES DERMATITIDIS Culture Identification Test,718,2010-07-19 00:00:00.0
5545,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,718,2010-07-19 00:00:00.0
5546,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,718,2010-07-19 00:00:00.0
5547,distributers,Microbial Infectious Diseases,Fungal Culture Identification,"AccuProbe Culture Identification Reagent Kit ",718,2010-07-19 00:00:00.0
5548,distributers,Microbial Infectious Diseases,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,718,2010-07-19 00:00:00.0
5549,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,718,2010-07-19 00:00:00.0
5550,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,718,2010-07-19 00:00:00.0
5551,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM INTRACELLULARE Culture Identification Test,718,2010-07-19 00:00:00.0
5552,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,718,2010-07-19 00:00:00.0
5553,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM GORDONAE Culture Identification Test,718,2010-07-19 00:00:00.0
5554,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,718,2010-07-19 00:00:00.0
5555,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,"AccuProbe Culture Identification Reagent Kit ",718,2010-07-19 00:00:00.0
5556,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,718,2010-07-19 00:00:00.0
5557,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test ",719,2010-07-19 00:00:00.0
5558,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe HAEMOPHILUS INFLUENZAE Culture Identification Test,719,2010-07-19 00:00:00.0
5559,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe LISTERIA MONOCYTOGENES Culture Identification Test,719,2010-07-19 00:00:00.0
5560,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test ",719,2010-07-19 00:00:00.0
5561,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STAPHYLOCOCCUS AUREUS Culture Identification Test,719,2010-07-19 00:00:00.0
5562,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STREPTOCOCCUS PNEUMONIAE Culture Identification Test,719,2010-07-19 00:00:00.0
5563,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe Culture Identification Reagent Kit ",719,2010-07-19 00:00:00.0
5564,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",Gen-Probe Detection Reagent Kit,719,2010-07-19 00:00:00.0
5565,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe BLASTOMYCES DERMATITIDIS Culture Identification Test,719,2010-07-19 00:00:00.0
5566,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,719,2010-07-19 00:00:00.0
5567,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,719,2010-07-19 00:00:00.0
5568,distributers,Microbial Infectious Diseases,Fungal Culture Identification,"AccuProbe Culture Identification Reagent Kit ",719,2010-07-19 00:00:00.0
5569,distributers,Microbial Infectious Diseases,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,719,2010-07-19 00:00:00.0
5570,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,719,2010-07-19 00:00:00.0
5571,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,719,2010-07-19 00:00:00.0
5572,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM INTRACELLULARE Culture Identification Test,719,2010-07-19 00:00:00.0
5573,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,719,2010-07-19 00:00:00.0
5574,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM GORDONAE Culture Identification Test,719,2010-07-19 00:00:00.0
5575,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,719,2010-07-19 00:00:00.0
5576,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,"AccuProbe Culture Identification Reagent Kit ",719,2010-07-19 00:00:00.0
5577,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,719,2010-07-19 00:00:00.0
5578,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test ",720,2010-07-19 00:00:00.0
5579,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe HAEMOPHILUS INFLUENZAE Culture Identification Test,720,2010-07-19 00:00:00.0
5580,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe LISTERIA MONOCYTOGENES Culture Identification Test,720,2010-07-19 00:00:00.0
5581,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test ",720,2010-07-19 00:00:00.0
5582,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STAPHYLOCOCCUS AUREUS Culture Identification Test,720,2010-07-19 00:00:00.0
5583,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STREPTOCOCCUS PNEUMONIAE Culture Identification Test,720,2010-07-19 00:00:00.0
5584,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe Culture Identification Reagent Kit ",720,2010-07-19 00:00:00.0
5585,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",Gen-Probe Detection Reagent Kit,720,2010-07-19 00:00:00.0
5586,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe BLASTOMYCES DERMATITIDIS Culture Identification Test,720,2010-07-19 00:00:00.0
5587,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,720,2010-07-19 00:00:00.0
5588,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,720,2010-07-19 00:00:00.0
5589,distributers,Microbial Infectious Diseases,Fungal Culture Identification,"AccuProbe Culture Identification Reagent Kit ",720,2010-07-19 00:00:00.0
5590,distributers,Microbial Infectious Diseases,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,720,2010-07-19 00:00:00.0
5591,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,720,2010-07-19 00:00:00.0
5592,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,720,2010-07-19 00:00:00.0
5593,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM INTRACELLULARE Culture Identification Test,720,2010-07-19 00:00:00.0
5594,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,720,2010-07-19 00:00:00.0
5595,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM GORDONAE Culture Identification Test,720,2010-07-19 00:00:00.0
5596,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,720,2010-07-19 00:00:00.0
5597,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,"AccuProbe Culture Identification Reagent Kit ",720,2010-07-19 00:00:00.0
5598,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,720,2010-07-19 00:00:00.0
5599,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test ",721,2010-07-19 00:00:00.0
5600,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe HAEMOPHILUS INFLUENZAE Culture Identification Test,721,2010-07-19 00:00:00.0
5601,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe LISTERIA MONOCYTOGENES Culture Identification Test,721,2010-07-19 00:00:00.0
5602,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test ",721,2010-07-19 00:00:00.0
5603,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STAPHYLOCOCCUS AUREUS Culture Identification Test,721,2010-07-19 00:00:00.0
5604,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STREPTOCOCCUS PNEUMONIAE Culture Identification Test,721,2010-07-19 00:00:00.0
5605,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe Culture Identification Reagent Kit ",721,2010-07-19 00:00:00.0
5606,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",Gen-Probe Detection Reagent Kit,721,2010-07-19 00:00:00.0
5607,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe BLASTOMYCES DERMATITIDIS Culture Identification Test,721,2010-07-19 00:00:00.0
5608,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,721,2010-07-19 00:00:00.0
5609,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,721,2010-07-19 00:00:00.0
5610,distributers,Microbial Infectious Diseases,Fungal Culture Identification,"AccuProbe Culture Identification Reagent Kit ",721,2010-07-19 00:00:00.0
5611,distributers,Microbial Infectious Diseases,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,721,2010-07-19 00:00:00.0
5612,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,721,2010-07-19 00:00:00.0
5613,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,721,2010-07-19 00:00:00.0
5614,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM INTRACELLULARE Culture Identification Test,721,2010-07-19 00:00:00.0
5615,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,721,2010-07-19 00:00:00.0
5616,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM GORDONAE Culture Identification Test,721,2010-07-19 00:00:00.0
5617,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,721,2010-07-19 00:00:00.0
5618,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,"AccuProbe Culture Identification Reagent Kit ",721,2010-07-19 00:00:00.0
5619,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,721,2010-07-19 00:00:00.0
5620,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test ",722,2010-07-19 00:00:00.0
5621,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe HAEMOPHILUS INFLUENZAE Culture Identification Test,722,2010-07-19 00:00:00.0
5622,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe LISTERIA MONOCYTOGENES Culture Identification Test,722,2010-07-19 00:00:00.0
5623,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test ",722,2010-07-19 00:00:00.0
5624,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STAPHYLOCOCCUS AUREUS Culture Identification Test,722,2010-07-19 00:00:00.0
5625,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STREPTOCOCCUS PNEUMONIAE Culture Identification Test,722,2010-07-19 00:00:00.0
5626,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe Culture Identification Reagent Kit ",722,2010-07-19 00:00:00.0
5627,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",Gen-Probe Detection Reagent Kit,722,2010-07-19 00:00:00.0
5628,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe BLASTOMYCES DERMATITIDIS Culture Identification Test,722,2010-07-19 00:00:00.0
5629,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,722,2010-07-19 00:00:00.0
5630,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,722,2010-07-19 00:00:00.0
5631,distributers,Microbial Infectious Diseases,Fungal Culture Identification,"AccuProbe Culture Identification Reagent Kit ",722,2010-07-19 00:00:00.0
5632,distributers,Microbial Infectious Diseases,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,722,2010-07-19 00:00:00.0
5633,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,722,2010-07-19 00:00:00.0
5634,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,722,2010-07-19 00:00:00.0
5635,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM INTRACELLULARE Culture Identification Test,722,2010-07-19 00:00:00.0
5636,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,722,2010-07-19 00:00:00.0
5637,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM GORDONAE Culture Identification Test,722,2010-07-19 00:00:00.0
5638,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,722,2010-07-19 00:00:00.0
5639,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,"AccuProbe Culture Identification Reagent Kit ",722,2010-07-19 00:00:00.0
